image_id,label
6ec7b417-9ffb-467e-b16e-7167739b415f,0ฆค7239
66efe605-b4ae-4f9c-97c7-e7586677738a,0ฆ2111อ
2a6a88c7-aa35-4f63-a436-6d3c65214e8e,0ร201ก68
a860f3b1-9843-4da1-ab59-47b09c4ef66f,099ฏญ7
e8b0ac40-f694-4fc9-9b79-86e4e82e6327,0กอ3688
fdd77674-8d25-49a2-bde3-3c3623a0299d,0ค53ผ8
a631c057-51dc-4012-b491-a30d6ec11af8,05374
fa91fcee-23e7-478b-81af-713d811a43e7,0ฆฉ589
af928f41-458e-4557-bf32-342f0a2ad606,0บ7ฒ819
2f679315-d788-4706-bc1e-31d64807a781,0ฮ573ม
30d1ce22-3d32-4e1f-abb1-bb970853ba38,01กถ288
0daeccb6-6416-4ca3-8a47-3aeecd98470b,09รก228
baeb0bd7-0208-4817-941c-8f66c07fe941,0ม531ก64
f60d6519-7ef0-435b-821d-8d55e70c6a80,09ฒธ9511
61435c8f-4758-4ec1-b8fb-2a03cfcd2079,0159ก8ข8
64128906-e106-4912-b0f3-9f0fec5cd502,0ก5338ต3
2a9733dd-303c-4914-b7fa-a5a892733980,0ร080ฏ4
458c7da2-06be-4b29-868a-aa146411af68,02ฮ5ก884
0206a3d8-4b20-44bf-9610-667bde805cba,0ศ26ก342
6542f0b7-7a74-4dee-8ba3-a6cf097d8e08,05ก5816
01d78135-6a1a-487f-9d21-62a3a2eb4a55,07ม928ม
f933746a-4ef3-41a7-9b4d-065e30528ceb,09กอ6184
f172a5cc-51ec-46d0-ba9d-c7ed97c88890,0บ262ก9
404303bc-97f2-409e-b6dc-2d18ef0e1511,079ฉก587
802f48f5-587c-4ccf-84a2-41f6fcbc9ff6,0943ก
9d7ac210-8fdc-4b3b-a752-68b6a35510cc,0ฮก06339
1f8ce294-a3b7-4bff-938e-7c100ac92dee,09ก5588
32f27e82-a32a-4169-935b-3df5e426bc66,029ก316
16d42019-8f24-46e1-b141-0e3210795ba0,0ว94ช68
366dae5c-172f-497f-8449-58ccfb86496f,062
7f961b55-6f99-4740-862e-a01ac73d655e,00ก666ฐ8
8a09a8be-f445-42af-a34d-88942755abf8,0ณ78ก678
dec02ccc-4404-4fa2-9f72-93b257b80867,091ถ11ก6
240123a1-a14f-45a7-a2be-1fc24928ad48,05684ก
4c1e0247-0b9c-45c9-a5b2-3e338f459b41,0ฬ56ก839
5529ad3d-2f55-4aee-9370-ec16696c03d3,074ก6
04ba6741-3c91-4eab-be1e-804699389557,0428ฒ
04cae19d-0ceb-48f5-8e4c-36f93e4dce62,0ว1133
5a62306f-0ada-40c0-b6b7-750b7936fc12,05ก6888
3167c0be-9046-4bab-b4e2-47bc883a1776,0ธ55ก8
c5f4d90e-8388-43cd-8df5-fc5677fa84d9,04ก2ก227
a43e0c09-4f1a-4634-a56d-c7126533642c,06ฬ36
a3ba867c-b4f0-4abf-bcd8-01001edde653,0วก22723
cd9f1373-5e53-41d1-9c2d-cf5dcc3548eb,0220ฎฏ
51b7257c-3f9a-45a6-92a0-c6b63500e270,0946
01c91a5a-d326-4f1c-a212-627ac7ea06d8,01ม743ก6
97a04d7a-1918-4265-ab7f-9fc7e4beb35e,0ย5412
bd1363af-2eed-43ad-9652-f6df9aef28a3,0ฆล388
53c6dc91-04c7-4189-a699-b98e3d7b3165,0ค5ก11
3a1eab74-3a0d-474b-b151-6195169fe452,0ข1111
b6c41a47-309c-49fa-94d1-c4aaae2fce5b,047
a7033353-67eb-47f6-881b-ee38e2bdb63d,0ก9649ฉ0
6c0eaf1a-bde3-4fae-b8d5-9381e37a99be,02ก327ข8
aed34054-aaaf-42ed-b502-bc1c9be8fbc7,0ธ7ก4122
570e84b0-d820-474d-8b9f-868a4cd04ce4,0ว1113ฏ
7f4708f1-4840-4277-b387-dc2cac155eba,07417ก1
1e6eb7fd-6249-4217-a9d8-a527b10c380b,0ก33ผ4
c871539f-af51-47aa-8312-71747ba5d11d,02440
5aa0382c-91dc-4f77-a498-71a8b05a5ef5,0ศ45ก100
189a38fc-d6b4-49df-9c52-11b1196e7f87,05ฉ302ญ
f1443b04-60be-4485-9c64-8b5b2224ec7d,0ร189
eb5f9861-4d3c-4582-a085-65c10a2a09dc,018ก828ว
8855a8c6-550d-4266-991a-cf0271c55459,0777ฉ
1ca83a5e-d91b-44bc-ae02-937a6c45391d,05กข9494
b8859c2e-ddd1-466b-9b1d-c1e51a68504b,0ฒ99281ฒ
c94af23b-d85c-41c5-bd69-512c2dd99019,19จ9ก18
a444ad5b-e6cc-4fb6-bb29-05e899385779,0ฮ934
860de3af-1382-4ce2-abad-e1aa74c4db23,071กอ88
32cd483d-4d59-45a4-b4c2-e09eb60f2368,02กฬ6246
523f0814-4569-4d23-9c49-cae68eb51af6,0ฒ72ม383
24457c85-7a91-46c8-918c-1ea0297332aa,0ษ77ก740
2809869d-bbe4-4f24-b8ae-3fb0475602f4,0ส4308อ
fa021c99-d40a-4ec7-8fc8-255e56e8f740,0558นก7
2ab7e6c6-a464-40ea-9bb7-5ff966ce29f0,0ศ543ญ8
ee453366-f2f6-40d2-8871-5fcb5a42dd99,002ก687ฎฏ
7aaa116d-338b-486d-905b-9bcd1da34aed,0ฆ1607
e5d9abcf-8c71-4801-86cb-2919ff9616cb,0856ก90
6671c90f-6d1d-4ef2-bf1b-3fcae45f8332,0964
32077961-2d3e-47dd-8593-0e938a9b10a0,074สล64
b59ee839-349a-4f37-8e48-90054a95c8d6,
3c399def-8915-454b-8c4a-ef36c42a784b,075971
d1ae5756-c709-4c71-a75a-e748d1e6f9c2,09369
4f8b1287-2818-42b2-a5f7-f7afbf76b863,0945ก8ญ
fc2944df-7471-4eb1-a477-15c63f63f4a6,04ก7อ304
f15b6213-30f5-4e47-896e-888127901ed8,095ก338ศ
e55f5d69-f275-43e3-bfa4-15281d098a1c,075ฎ8ฏ4
aa07665b-0a94-479c-9553-6c2a47597c41,0รก658
fe2c4188-ad42-4ae8-856f-a8f508154887,0550บ
f5d81d80-37f1-4789-a62f-4d6d379059cd,02ญ12ห
d4823d71-a26e-4950-908d-88c2407054ce,05รญ44
5379f0d9-01d8-443e-b483-a51513646bc4,0ฌ99อ18
c16a0943-9740-40e0-97b6-8612ba5360b7,0รฌ983
d1b02e75-2f5f-4b06-a2ca-5fb430327f54,066ก55ฉ
8ee1ed77-1c79-4d87-892d-7f3e189d9d50,0911ก09ก
aa8ae2ef-8114-4649-9c36-062cab857e0d,0ล3413ก6
31eeda13-b2d3-4f36-8d6f-a5747d6ae69f,0ฆ938
ea086f99-2369-4f39-bbd5-d4627ec6476e,09ก34
4ebfcb8d-3a14-409c-8e47-0669d75721cd,0ฆ7ก813
e34ffeb0-82a2-4d77-a69c-c3fe47657a9d,0ฌ968ถ
05a0a1d5-402c-49f3-affa-8f9c77134fda,0ฒ88ก
7b2319ea-bc63-449c-ab88-cfc1430ef867,0971ญ8
702e6258-0b10-43b1-93bf-dd652dfd8939,0950ธก18
c80a2c42-5f93-4ed6-b80b-c54efab2fe25,0ฒ0338
7c134302-abd3-45e1-91a0-b4ee808ca058,0ฒ922ย26
40d585f1-236c-4d40-8348-febae5ecfef4,0222ย
2406c55e-7af4-4b76-a9da-8c2e131761ca,0ล2ฒ249
dc4fbfcb-391d-4b4a-84e7-5db5422ce397,0ฆ5252
4189e16f-b538-4f97-91cd-449f1c645340,0ค95ข8
6df57ef0-2a41-4b9e-92b4-9d9248272750,0ฆ1ว0
eea1587d-8bf2-4790-a17a-9bff6058f8ef,026ก882
7621edf7-051c-4d21-ba8f-8bd8b5f924d4,0
9bd77704-3102-47ef-8e8c-3f274d8898a7,0135
e62877b5-8216-415a-bf38-e8cece2b450d,09ก5
e0800e8b-5fda-4726-a262-a893270282f1,0ศ7727ศ
751154c0-f69f-4ed6-922f-1fb34221f2b4,0บ8ฒ
633d36d1-6cfd-4400-97ad-7370c9572d14,068ก88
82442194-f815-41ad-9920-985564535c0d,024ก30
966a65fa-fd6b-42a6-b399-5262f2ddbc24,019692ฒพ
c1a83182-f742-4457-9486-6ad9f14a3b65,0ล86ญ88
eb9e77bf-2f26-4fa2-93f6-7e1b82ba0061,0191
434f1b4c-558c-4d1e-92c3-1af279027355,0557ตก45
a1ad4132-a755-4063-a495-d27de31fe059,0613ต1ฒ8
39652b2c-02fa-4369-8473-b94fe27af8a3,086
97022a81-a1e4-4ba2-8c2b-18424ac27de3,0ก3
82964a39-0a93-460e-8e3c-53d8cec56d98,0ยก634
0c1680d6-13d8-4f17-9f19-ce6c015fd8b5,07ฮ549
13a72e9e-1b8f-4fb6-8bb9-fabb10ecae86,02ล88อ
474b6f32-3fa5-4a00-a40a-19b7f1cb6ee2,07653บ
7b031bc6-01ce-4bc0-8216-098d74e2ee62,0ก5328ฐ
c652bddd-ff16-4196-94a2-e06ce8c4cda7,078ก20
e5174405-2991-4ebc-a4ae-fa49c0838d9a,07
ec4bbaf5-0adc-49c9-be48-55e3e6ca1c7c,0ร3
6cd1253c-bcdf-4792-ac6c-6486d045d475,0บ778
8e058f8f-4383-4108-bf39-e06d429706a4,04ห64ก44
0e58dde3-235b-44f7-94a0-0feb3cae213b,0ฆ5ต713
934de53c-4c61-4c26-a3d0-2f835ff69716,0ฆ5
d53c912d-0d8e-43bf-a958-102c23af9c30,015ม4ก69
f0a7a225-7218-4fbb-9fe9-d5d828b5c356,0ณ51ก338
cf86892e-3a10-4674-af42-c9c360ab95ff,05555ขก3
ea8f3152-1382-4e71-8741-e78468b6da26,01ล2ก11
16197603-f170-4762-a4fb-cccc8ab7a4bb,0775ง2
abeaf093-e46f-4cf0-b43b-47b21f7ca4a8,0ภฐ949ภ
72b25b77-e4ed-4934-98dd-5a7ad07c23cc,003ถ82
4d611f05-d857-442b-b6c2-08f296569369,0752ก37
a7d9e27e-91b9-4087-a722-04f39a2056db,0ธ682ก2
6fd1f87c-a88f-4cd7-9d03-2d501fb74b0a,0ภ1623
c2182ff2-d568-4b74-af23-e01d88550cfa,07ก73ฎ41
026ef674-a0bd-4bc1-bede-93f6526623bb,1ฉ55ก
464fc5f3-9684-4aa3-a4ec-43d3020418e7,0ง324ฎ
0374b8b4-ac23-4cf4-a0e2-17dbc0acc816,0บ93ก223
d2aedd4d-28a8-468f-9dc9-820a342236c5,01ฒ4969ศ
ca0d1ffc-b994-4f2e-99e2-ee06b07106cd,099ฒ1
ddf671c3-ff8d-41f2-9760-276bb7571e07,0กษ2148
e2d0dd45-8ffc-410a-bb80-9f249e2bb695,09ษ2ท5
c2194c5b-79df-4501-8f13-cc488e78a839,097ก080
f73f68c5-cd66-423e-ae80-691dd3502e28,0ษ1158
deabdadf-3064-4fb2-8299-58362eefda5b,027ก0ผ8
7bf8b622-220a-485c-8c2e-b5cc2096acb6,0น162ก
823380c2-72ac-438a-bb19-3a1121f35ac3,0ยก88739
7dec9e26-17f0-4164-b64f-f5fd2f04b66c,09173ก8
31c9636d-2556-4334-9891-defcea6ed4fa,0ม7777
ef2a79da-a773-4a76-9662-2fe2f0225c76,0966ฎ
02a4af9b-1d79-46f4-8a5d-3149e477e528,01สก194
faae2a1e-660f-43cf-833b-9e9868b5a275,0ษก319
24f27f74-c2a1-41a2-acae-7b0dcc75bb5a,095ท5ก68
b5a155b8-bfa6-47eb-a52c-babd9abcd55b,05กษ6318
00ace346-d061-4f66-8850-a87aa545e84f,0ง547ก38
1a8cab5e-6af8-40df-adef-e5501e7444d0,0ตก818
46410d86-fef1-465c-9f8a-9bbb8c570eaf,0รก14
6248de8c-00e3-497e-8c9f-d8df5e97a192,0ก27ส34
fa0341f3-f119-4900-8ecc-8e48660474a8,011ก7อ0
32966a77-a78d-44a2-b7f0-cb90492c106f,0ก11502
f5d80df6-3748-4fa9-aa58-e0750e3bcc84,0112ก13
5b0f544c-d765-4ab0-8e15-a6ed37c362b7,07ก5บ8
67d1e9f3-3a42-44ec-8d65-da97827f5be2,0ฆ33
5e3b0e89-2cdd-4a29-844c-59811460fce6,0ก8567ฎ
03964fe2-24d2-431e-bf95-568a81deb710,0ก3779ก8
5642ea84-c39f-4885-b778-20cc9d016785,02177
0b3de110-b21d-46c9-9778-63732954082b,01ษ90ก83
0d8f8280-6a08-49ce-9233-8871e9c10580,05ข51ก88
